"","author","row_num"
"19794","VELOSO A",7802
"19795","SOUZA J",7802
"19796","CS PK",7802
"19797","CAPPELLETTI C",7802
"19798","LILL P",7803
"19799","WALD A",7803
"19800","MUNCK JC",7803
"19801","SINHA S",7804
"19802","NILOY TSR",7804
"19803","HASAN RR",7804
"19804","RAHMAN MA",7804
"19805","GASPARY E",7805
"19806","DE MOURA GL",7805
"19807","WEGNER D",7805
"19808","WIPULANUSAT W",7806
"19809","PANUWATWANICH K",7806
"19810","STEWART RA",7806
"19811","SUNKPHO J",7806
"19812","MCINTYRE DP",7807
"19813","SRINIVASAN A",7807
"19814","CHINTAKANANDA A",7807
"19815","YELTON SJ",7808
"19816","SCHOENER B",7808
"19817","ISWANTO AH",7809
"19818","MORIDU I",7809
"19819","INAYATI T",7809
"19820","HUDZAFIDAH K",7809
"19821","RAPINI T",7809
"19822","ZHANG R",7810
"19823","WANG Z",7810
"19824","TANG Y",7810
"19825","ZHANG Y",7810
"19826","BANDARIAN R",7811
"19827","DI VINCENZO F",7812
"19828","MASCIA D",7812
"19829","BJRK J",7812
"19830","MAGNUSSON M",7812
"19831","ANGELIS JN",7813
"19832","MILLER JC",7813
"19833","SEDDIGHI HR",7814
"19834","MATHEW S",7814
"19835","HAZEN BT",7815
"19836","RUSSO I",7815
"19837","CONFENTE I",7815
"19838","NAGHIZADEH R",7816
"19839","SADEGHIYAN F",7816
"19840","AMOABEDINY G",7816
"19841","SARBIJAN AJ",7816
"19842","TANAKA H",7817
"19843","MASUDA K",7817
"19844","FREITAS JS",7818
"19845","MUDRIK JAT",7818
"19846","DE MELO JCF",7818
"19847","BAGNO RB",7818
"19848","DE OLIVEIRA MG",7818
"19849","SANCHS-PEDREGOSA C",7819
"19850","VIZCARRA-APARICIO JM",7819
"19851","LEAL-RODRGUEZ AL",7819
"19852","DARWISH R",7820
"19853","ENGWALL M",7820
"19854","UPPVALL L",7820
"19855","URBAN W",7821
"19856","KRAWCZYK-DEMBICKA E",7821
"19857","CHEN S",7822
"19858","LI A",7822
"19859","HACKIUS N",7823
"19860","PETERSEN M",7823
"19861","KALPRAVIDH P",7824
"19862","NUNES B",7824
"19863","GHOLAMI R",7824
"19864","LINDORFER B",7825
"19865","REY JR",7826
"19866","SORAIRE LM",7826
"19867","CAMARGO M",7826
"19868","DA ROCHA CR",7827
"19869","CHENG LC",7827
"19870","BAGNO RB",7827
"19871","ROMAN VB",7827
"19872","FREITAS JS",7827
"19873","MONTEIRO TA",7828
"19874","GIULIANI AC",7828
"19875","PIZZINATTO NK",7828
"19876","LARIOS-GMEZ E",7828
"19877","DEL REY A",7829
"19878","PUPO AS",7829
"19879","WRIGTH JTC",7829
"19880","YU ASO",7829
"19881","DE SOUZA NASCIMENTO PT",7829
"19882","DE PAULO AF",7830
"19883","DE OLIVEIRA SVWB",7830
"19884","PORTO GS",7830
"19885","PLASKOVA NS",7831
"19886","PRODANOVA NA",7831
"19887","KHAMKHOEVA FA",7831
"19888","BASHINA OE",7831
"19889","GUS'KOV SV",7831
"19890","KOCH C",7832
"19891","BENNETT D",7832
"19892","LANGA M",7833
"19893","MARNEWICK PC",7833
"19894","DE KOCK IH",7834
"19895","BRENT AC",7834
"19896","MARCHE B",7835
"19897","BOLY V",7835
"19898","CAMARGO M",7835
"19899","DE SOUZA MLP",7836
"19900","DE ARAJO NOC",7836
"19901","BAGNO RB",7836
"19902","OSORNO R",7837
"19903","MEDRANO N",7837
"19904","RAO GBN",7838
"19905","SANKAR AV",7838
"19906","PANI PP",7838
"19907","SIDHIREDDY A",7838
"19908","ROSE R",7839
"19909","HLZLE K",7839
"19910","BJRK J",7839
"19911","BRINGSKEN B",7840
"19912","MADUREIRA R",7840
"19913","VILARINHO C",7840
"19914","DIAS-FERREIRA C",7840
"19915","ANTHONY J",7841
"19916","MAJID MA",7841
"19917","ROMLI A",7841
"19918","SONCK M",7842
"19919","ASVELD L",7842
"19920","OSSEWEIJER P",7842
"19921","NABIULLINA KR",7843
"19922","BYSTROVA DA",7843
"19923","TORIIA RA",7843
"19924","KOVALEVA NV",7843
"19925","BORISOVA LV",7843
"19926","NESMEIANOVA IA",7843
"19927","KIRAKOSYAN SA",7843
"19928","ZHANG Y",7844
"19929","MANNAN B",7845
"19930","KHURANA S",7845
"19931","HALEEM A",7845
"19932","YSTRM A",7846
"19933","AGOGU M",7846
"19934","LI Z",7847
"19935","LI J",7847
"19936","CHEN J",7847
"19937","VINIG T",7847
"19938","CHUANG FC",7848
"19939","CHANG CL",7848
"19940","CHOW YN",7848
"19941","SHEN HC",7848
"19942","WU TL",7848
"19943","CHEN YC",7848
"19944","CHIANG CS",7848
"19945","LIAO FL",7848
"19946","CHEN YH",7848
"19947","JOVANOVIC T",7849
"19948","BANSEMIR B",7849
"19949","KIRCHNER M",7849
"19950","VOIGT KI",7849
"19951","KAVADIAS S",7850
"19952","ULRICH KT",7850
"19953","SOH PY",7851
"19954","HENG HB",7851
"19955","SELVACHANDRAN G",7851
"19956","ANH LQ",7851
"19957","CHAU HTM",7851
"19958","SON LH",7851
"19959","ABDEL-BASET M",7851
"19960","MANOGARAN G",7851
"19961","VARATHARAJAN R",7851
"19962","VO B",7852
"19963","KONGAR E",7852
"19964","SUAREZ-BARRAZA MF",7852
"19965","ROACH DC",7853
"19966","ITO T",7854
"19967","ISHII K",7854
"19968","NISHI M",7854
"19969","SHIN M",7854
"19970","MIYAZAKI K",7854
"19971","MANZINI R",7855
"19972","PONTA L",7855
"19973","PULIGA G",7855
"19974","NO C",7855
"19975","ONETO L",7855
"19976","JU F",7856
"19977","YUAN Y",7856
"19978","YUAN Y",7856
"19979","QUAN W",7856
"19980","TEPLY R",7857
"19981","COCCIA M",7858
"19982","WATTS J",7858
"19983","AISHA Z",7859
"19984","SAEED H",7859
"19985","SPRAGGON M",7859
"19986","AHMADI M",7860
"19987","OSMAN MHM",7860
"19988","BEYAZ HF",7861
"19989","YLDRM N",7861
"19990","WANG B",7862
"19991","CHAVEZ GAM",7863
"19992","FILHO RDS",7864
"19993","MARTINS J",7864
"19994","GARCIA R",7864
"19995","RANGONE A",7865
"19996","RANGONE A",7866
"19997","KHARLAMOV MM",7867
"19998","KOLMYKOVA TS",7867
"19999","TOLSTYKH TO",7867
"20000","NESENYUK ES",7867
"20001","GARINA EP",7867
"20002","NG AW",7868
"20003","TAVITIYAMAN P",7868
"20004","FERREIRA JJ",7869
"20005","FERNANDES C",7869
"20006","RATTEN V",7869
"20007","MIRAGAIA D",7869
"20008","SPRATLING R",7870
"20009","SPEZIA FAULKNER M",7870
"20010","FEINBERG I",7870
"20011","HAYAT MJ",7870
"20012","SPRATLING R",7871
"20013","LEE J",7871
"20014","AHL A",7872
"20015","YARIME M",7872
"20016","GOTO M",7872
"20017","CHOPRA SS",7872
"20018","KUMAR NM",7872
"20019","TANAKA K",7872
"20020","SAGAWA D",7872
"20021","MODI P",7873
"20022","RAWANI AM",7873
"20023","BELOV MV",7874
"20024","NOVIKOV DA",7874
"20025","KONINA OV",7875
"20026","BAI M",7876
"20027","KRUMDIECK S",7876
"20028","KOLMYKOVA TS",7877
"20029","KHARCHENKO EV",7877
"20030","KUZNETSOV VP",7877
"20031","LOBACHEV VV",7877
"20032","YURYEVA MA",7877
"20033","SMOLINA ES",7878
"20034","KUZAEVA EY",7878
"20035","KAZAKOVA OB",7878
"20036","KUZMINYKH NA",7878
"20037","INTRAMA V",7879
"20038","UIYAMATITI G",7879
"20039","VADHANASINDHU P",7879
"20040","ORTEGA-JIMENEZ CH",7880
"20041","GARRIDO-VEGA P",7880
"20042","CRUZ TORRES CA",7880
"20043","SANAYEVA GN",7881
"20044","KIRILLOV IE",7881
"20045","PROROKOV AE",7881
"20046","BOGATIKOV VN",7881
"20047","VENT DP",7881
"20048","MEDVEDEC M",7882
"20049","POLUTA M",7882
"20050","YORDANOVA Z",7883
"20051","KOSYAKOVA IV",7884
"20052","ZHILYUNOV NY",7884
"20053","ASTASHEV YV",7884
"20054","GOLDBERG JM",7885
"20055","SCHIELE H",7885
"20056","BECKERS R",7886
"20057","EMMER C",7886
"20058","PFOUGA A",7886
"20059","GLAESNER KH",7886
"20060","STJEPANDIC J",7886
"20061","SITTHISOMJIN J",7887
"20062","SOMPRACH K",7887
"20063","PHUSEEORN S",7887
"20064","WIPFLER H",7888
"20065","BLACKBRIGHT H",7889
"20066","WANG T",7890
"20067","ORYNYCZ O",7891
"20068","TUCKI K",7891
"20069","WASIAK A",7891
"20070","MRUK R",7891
"20071","ROMANENKO E",7892
"20072","RYABICHENKO S",7892
"20073","CHEN M",7893
"20074","HAO Y",7894
"20075","CHEN H",7894
"20076","ZHANG T",7894
"20077","ZHANG Y",7894
"20078","WEN D",7894
"20079","ZHANG K",7894
"20080","CHEN M",7894
"20081","AMESQUITA FE",7895
"20082","MORALES O",7895
"20083","XIAO X",7896
"20084","WEI W",7896
"20085","CHOMANOV UC",7897
"20086","TULTABAEVA TC",7897
"20087","KENENBAY GS",7897
"20088","TULTABAEV MC",7897
"20089","SHOMAN EA",7897
"20090","KHOSYATULLAH M",7898
"20091","NISAA NF",7898
"20092","ILHAM I",7898
"20093","LAWRENCE JM",7899
"20094","LEE DH",7900
"20095","LEE KR",7900
"20096","LEE JH",7900
"20097","RUMANTI AA",7901
"20098","MUHAMMAD F",7901
"20099","RIZANA AF",7901
"20100","WIRATMADJA II",7901
"20101","ADELIA C",7901
"20102","HO SB",7902
"20103","CHEAN SL",7902
"20104","CHAI I",7902
"20105","TAN CH",7902
"20106","LENUWAT P",7903
"20107","BOON-ITT S",7903
"20108","YAMADA C",7904
"20109","TAKEMURA R",7904
"20110","FUKUSHIMA T",7904
"20111","OUCHI N",7904
"20112","LI Y",7905
"20113","GUO H",7905
"20114","COOPER SY",7905
"20115","WANG H",7905
"20116","LEUTA SP",7906
"20117","PRETORIUS MW",7906
"20118","MATANI B",7907
"20119","SHIRAZI B",7907
"20120","SOLTANZADEH J",7907
"20121","ALSAMYDAI MJ",7908
"20122","HAUSBERG JP",7909
"20123","LIERE-NETHELER K",7909
"20124","PACKMOHR S",7909
"20125","PAKURA S",7909
"20126","VOGELSANG K",7909
"20127","ROETZEL PG",7910
"20128","WENTKER M",7911
"20129","GREENWOOD M",7911
"20130","ASABA MC",7911
"20131","LEKER J",7911
"20132","JEMALA M",7912
"20133","SOLAIMANI S",7913
"20134","HAGHIGHI TALAB A",7913
"20135","VAN DER RHEE B",7913
"20136","NGUYEN PH",7914
"20137","WANG KJ",7914
"20138","BEREZNOY A",7915
"20139","CAO X",7916
"20140","ZOU S",7916
"20141","XU J",7916
"20142","TIEBER A",7917
"20143","MANOLACHE DS",7917
"20144","GHEORGHE M",7917
"20145","GARCA-MUIA FE",7918
"20146","FUENTES-MORALEDA L",7918
"20147","VACAS-GUERRERO T",7918
"20148","RIENDA-GMEZ JJ",7918
"20149","FOSSO WAMBA S",7919
"20150","AKTER S",7919
"20151","SZYMANSKA I",7920
"20152","BLANCHARD A",7920
"20153","KUHNS K",7920
"20154","SANTOS G",7921
"20155","GOMES S",7921
"20156","BRAGA V",7921
"20157","BRAGA A",7921
"20158","LIMA V",7921
"20159","TEIXEIRA P",7921
"20160","S JC",7921
"20161","SOLAIMANI S",7922
"20162","VEEN J",7922
"20163","SOBEK II DK",7922
"20164","GULYAZ E",7922
"20165","VENUGOPAL V",7922
"20166","ARABSHAHI H",7923
"20167","FAZLOLLAHTABAR H",7923
"20168","ZHENG J",7924
"20169","WU G",7924
"20170","XIE H",7924
"20171","LI H",7924
"20172","BEILIN IL",7925
"20173","KHOMENKO VV",7925
"20174","KALENSKAYA NV",7925
"20175","BROWN D",7926
"20176","FOROUDI P",7926
"20177","HAFEEZ K",7926
"20178","PRAYITNO A",7927
"20179","RAHAYU TK",7927
"20180","SUMARYANTI L",7927
"20181","EFENDI A",7927
"20182","HOSKINS JD",7928
"20183","GRIFFIN A",7928
"20184","ALI SS",7929
"20185","DEKA S",7929
"20186","AHMAD Z",7929
"20187","AHMED S",7929
"20188","JASWAL M",7929
"20189","ALSULAMI H",7929
"20190","LI C",7930
"20191","COLL-SERRANO V",7930
"20192","SALAMPASIS D",7931
"20193","MENTION AL",7931
"20194","LI L",7932
"20195","LIU M",7932
"20196","SHEN W",7932
"20197","CHENG G",7932
"20198","KIM JK",7933
"20199","KIM JH",7933
"20200","LEE BS",7933
"20201","CHEN H",7934
"20202","WANG X",7934
"20203","SONG Y",7934
"20204","WANG X",7934
"20205","WANG X",7934
"20206","YU M",7934
"20207","IZADI A",7935
"20208","BAHADORI M",7935
"20209","TEYMOURZADEH E",7935
"20210","YAGHOUBI M",7935
"20211","RAVANGARD R",7935
"20212","SAPUTRA RH",7936
"20213","SURYANEGARA M",7936
"20214","CARDEN L",7937
"20215","MALDONADO T",7937
"20216","BRACE C",7937
"20217","MYERS M",7937
"20218","MARINOVA T",7938
"20219","CORCIOVA C",7939
"20220","ANDRITOI D",7939
"20221","FUIOR R",7939
"20222","LUCA C",7939
"20223","NARANJO-VALENCIA J",7940
"20224","VIDAL-PATIO R",7940
"20225","CALDERN-HERNNDEZ G",7940
"20226","WANG C",7941
"20227","YANG J",7941
"20228","CHENG Z",7941
"20229","NI C",7941
"20230","CHU Y",7942
"20231","CHI M",7942
"20232","WANG W",7942
"20233","LUO B",7942
"20234","KIESNERE AL",7943
"20235","BAUMGARTNER RJ",7943
"20236","DALMARCO G",7944
"20237","RAMALHO FR",7944
"20238","BARROS AC",7944
"20239","SOARES AL",7944
"20240","BAHETI S",7945
"20241","LENKA U",7945
"20242","VINCENZI M",7946
"20243","SHORE B",7946
"20244","BLOK A",7947
"20245","LINDSTRM MD",7947
"20246","MEILVANG ML",7947
"20247","PEDERSEN IK",7947
"20248","ANTYSHEVA ER",7948
"20249","KOCHINEV YY",7948
"20250","SVIRIDENKO MV",7948
"20251","BATAEV AV",7949
"20252","PLOTNIKOVA EV",7949
"20253","GLADKOVA S",7949
"20254","BOTHA AP",7950
"20255","THOMAS VJ",7951
"20256","MAINE E",7951
"20257","GONERA A",7952
"20258","PABST R",7952
"20259","REDREEV GV",7953
"20260","KIYKO PV",7953
"20261","DEMCHUK EV",7953
"20262","SHCHUKINA NV",7953
"20263","LEE J",7954
"20264","KIM C",7954
"20265","CHOI G",7954
"20266","FERNANDES C",7955
"20267","FERREIRA J",7955
"20268","PERIS-ORTIZ M",7955
"20269","IGLESIAS-SNCHEZ PP",7956
"20270","JAMBRINO-MALDONADO C",7956
"20271","DE LAS HERAS-PEDROSA C",7956
"20272","JOHANSSON PE",7957
"20273","BLACKBRIGHT H",7957
"20274","BACKSTRM T",7957
"20275","SCHAEFFER J",7957
"20276","CEDERGREN S",7957
"20277","MIDLER C",7958
"20278","BRUNET M",7959
"20279","FORGUES D",7959
"20280","ALMEIDA F",7960
"20281","KENNEDY AJ",7960
"20282","LIN B",7960
"20283","NOWAK IV",7960
"20284","LIM M",7961
"20285","ONG BY",7961
"20286","HARTMANN M",7962
"20287","LAUBENGAIER D",7962
"20288","FOERSTL K",7962
"20289","BANERJI A",7963
"20290","SURI FK",7963
"20291","WEN L",7964
"20292","ZHANG W",7964
"20293","JIN X",7964
"20294","LIU Z",7964
"20295","KIM GM",7965
"20296","HWANG J",7965
"20297","BHATTACHARJYA BR",7966
"20298","KAKOTY SK",7966
"20299","ELJASIK-SWOBODA T",7967
"20300","RATHGEBER C",7967
"20301","HASENAUER R",7967
"20302","PATNAIK J",7968
"20303","BHOWMICK B",7968
"20304","SAKSUPAPCHON P",7969
"20305","WILLOUGHBY KW",7969
"20306","SINAEEPOURFARD A",7970
"20307","KROGSTIE J",7970
"20308","PETERSEN SA",7970
"20309","KUNICINA N",7971
"20310","ZABASTA A",7971
"20311","ZIRAVECKA A",7971
"20312","RIBICKIS L",7971
"20313","BILIC I",7971
"20314","ZALZALA AMS",7972
"20315","BATAEV AV",7973
"20316","BATAEV AV",7974
"20317","TRUJILLO-DIAZ J",7975
"20318","DIAZ-PIRAQUIVE FN",7975
"20319","HERRERA MM",7975
"20320","GOMEZ J",7975
"20321","RODRIGUEZ JA",7975
"20322","SARMIENTO HR",7975
"20323","SANTIPANUSOPON S",7976
"20324","WORAWATTANAPARINYA S",7976
"20325","LEE WI",7977
"20326","KRISHNAMOORTHY A",7978
"20327","SRIMATHI H",7978
"20328","GOMES LADV",7979
"20329","BRASIL VC",7979
"20330","DE PAULA RASR",7979
"20331","FACIN ALF",7979
"20332","GOMES FCDV",7979
"20333","SALERNO MS",7979
"20334","WANG Y",7980
"20335","SU X",7980
"20336","WANG H",7980
"20337","ZOU R",7980
"20338","IADANZA E",7981
"20339","GONNELLI V",7981
"20340","SATTA F",7981
"20341","GHERARDELLI M",7981
"20342","SHIN H",7982
"20343","PERDUE RR",7982
"20344","KANG J",7982
"20345","ARNOLD C",7983
"20346","VOIGT KI",7983
"20347","TASLEEM M",7984
"20348","KHAN N",7984
"20349","NISAR A",7984
"20350","TAN CK",7985
"20351","RAMAYAH T",7985
"20352","TEOH AP",7985
"20353","CHEAH JH",7985
"20354","PARMENTIER G",7986
"20355","CHAN IE LYN J",7987
"20356","MUTHUVELOO R",7987
"20357","ZICHENG P",7988
"20358","HONGJIANG L",7988
"20359","YINGTANG Z",7988
"20360","PALANG D",7989
"20361","TIPPAYAWONG KY",7989
"20362","DOMINGUEZ H",7990
"20363","MOWRY J",7990
"20364","PEREZ E",7990
"20365","KENDRICK C",7990
"20366","MARTIN K",7990
"20367","HANKAMMER S",7991
"20368","BRENK S",7991
"20369","FABRY H",7991
"20370","NORDEMANN A",7991
"20371","PILLER FT",7991
"20372","LUITEN W",7992
"20373","KOTILAINEN K",7993
"20374","SAARI UA",7993
"20375","VALTA J",7993
"20376","MAKINEN SJ",7993
"20377","KUFEOUGLU S",7993
"20378","TITOVA ES",7994
"20379","RATNER SV",7994
"20380","NAZARKO L",7995
"20381","MELNIKAS B",7995
"20382","KARPAGALAKSHMI S",7996
"20383","MUTHUSAMY A",7996
"20384","HAQUE M",7997
"20385","RAHMAN NAA",7997
"20386","MCKIMM J",7997
"20387","SARTELLI M",7997
"20388","KIBRIA GM",7997
"20389","ISLAM MZ",7997
"20390","LUTFI SNNB",7997
"20391","OTHMAN NSAB",7997
"20392","ABDULLAH SLB",7997
"20393","JUN S",7998
"20394","BADNJEVI A",7999
"20395","GURBETA POKVI L",7999
"20396","HASII M",7999
"20397","BANDI L",7999
"20398","MAETI Z",7999
"20399","KOVAEVI",7999
"20400","KEVRI J",7999
"20401","PECCHIA L",7999
"20402","WANG Z",8000
"20403","PORTER AL",8000
"20404","WANG X",8000
"20405","CARLEY S",8000
"20406","MOEHRLE MG",8001
"20407","CAFEROGLU H",8001
"20408","ZHANG Y",8002
"20409","HUANG Y",8002
"20410","PORTER AL",8002
"20411","ZHANG G",8002
"20412","LU J",8002
"20413","MARIANI MS",8003
"20414","MEDO M",8003
"20415","LAFOND F",8003
"20416","XU F",8004
"20417","LI X",8004
"20418","MNCH J",8005
"20419","TRIEFLINGER S",8005
"20420","LANG D",8005
"20421","CEPEDA J",8006
"20422","ARIAS-PREZ J",8006
"20423","SAAD S",8007
"20424","ALNUAIMI S",8007
"20425","FRANK H",8008
"20426","KESSLER A",8008
"20427","BACHNER C",8008
"20428","FUETSCH E",8008
"20429","SUESS-REYES J",8008
"20430","YENBUTRA P",8009
"20431","UMPAI K",8009
"20432","RAKHIMOVA S",8010
"20433","KUNANBAYEVA K",8010
"20434","GONCHARENKO L",8010
"20435","PIGURIN A",8010
"20436","HOLOTIUK F",8011
"20437","PISANI F",8011
"20438","MOORMANN J",8011
"20439","YANG MH",8012
"20440","LEE TR",8012
"20441","CHANG TC",8012
"20442","SHAYGAN A",8013
"20443","DAIM T",8013
"20444","SHUYIN L",8014
"20445","XIAN Z",8014
"20446","HAIYUN X",8014
"20447","SHU F",8014
"20448","DAIM T",8015
"20449","YALCIN H",8015
"20450","LIU C",8016
"20451","LI Z",8016
"20452","ZHOU D",8016
"20453","SHI Y",8016
"20454","CETINDAMAR D",8017
"20455","KOCAOGLU D",8017
"20456","LAMMERS T",8017
"20457","MERIGO JM",8017
"20458","SCHUMACHER T",8018
"20459","WEINBERG C",8019
"20460","HORWITCH M",8020
"20461","CHAICHI N",8021
"20462","ANDERSON T",8021
"20463","TALVELA J",8022
"20464","KASSI T",8022
"20465","LANGFORD GO",8023
"20466","GREEN J",8023
"20467","BURNS DP",8023
"20468","KELLER A",8023
"20469","SCHMIDT DC",8023
"20470","DE JAGER K",8024
"20471","CHIMHUNDU C",8024
"20472","SAIDI T",8024
"20473","DOUGLAS TS",8024
"20474","ASIM Z",8025
"20475","TECK TS",8025
"20476","SOROOSHIAN S",8025
"20477","BEILIN IL",8026
"20478","HOMENKO VV",8026
"20479","ALEEVA DD",8026
"20480","BEILIN IL",8027
"20481","HOMENKO VV",8027
"20482","ALEEVA DD",8027
"20483","PRAHARSI Y",8028
"20484","SUHARDJITO G",8028
"20485","TUCKI K",8029
"20486","MRUK R",8029
"20487","ORYNYCZ O",8029
"20488","WASIAK A",8029
"20489","WI A",8029
"20490","AKHMETSHIN EM",8030
"20491","VASILEV VL",8030
"20492","VLASOVA NI",8030
"20493","KAZAKOV AV",8030
"20494","KOTOVA XY",8030
"20495","ILYASOV RH",8030
"20496","HALFMANN SSG",8031
"20497","EVANGELATOS N",8031
"20498","KWEYU E",8031
"20499","DEVILLIERS C",8031
"20500","STEINHAUSEN K",8031
"20501","VAN DER MERWE A",8031
"20502","BRAND A",8031
"20503","TO CKM",8032
"20504","AU JSC",8032
"20505","KAN CW",8032
"20506","DJOUMESSI A",8033
"20507","CHEN SL",8033
"20508","CAHOON S",8033
"20509","MEISSNER D",8034
"20510","SHMATKO N",8034
"20511","BALI N",8035
"20512","PANTA MP",8035
"20513","ANTELO M",8035
"20514","ABU GHAZALEH M",8036
"20515","ABDALLAH S",8036
"20516","KHAN M",8036
"20517","CIRILLO A",8037
"20518","OSSORIO M",8037
"20519","PENNACCHIO L",8037
"20520","YIP MH",8038
"20521","PHAAL R",8038
"20522","PROBERT DR",8038
"20523","GOPALAKRISHNAN S",8039
"20524","ZHANG H",8039
"20525","BACALAN R",8040
"20526","CUPIN M",8040
"20527","GO LA",8040
"20528","MANUEL M",8040
"20529","OCAMPO L",8040
"20530","KHARAT MG",8040
"20531","PROMENTILLA MA",8040
"20532","DE GIOVANNI P",8041
"20533","TAYLOR-SMITH E",8042
"20534","SMITH S",8042
"20535","SMITH C",8042
"20536","KHADEMI B",8043
"20537","NAGANO A",8044
"20538","BEILIN IL",8045
"20539","NGO NDK",8046
"20540","HUYNH VN",8046
"20541","VICHARE A",8047
"20542","CHURI PP",8047
"20543","MAHMUD F",8048
"20544","TAMYEZ PFM",8048
"20545","NOR MFM",8048
"20546","PANTANO E",8049
"20547","VANNUCCI V",8049
"20548","CENAMOR J",8050
"20549","PARIDA V",8050
"20550","WINCENT J",8050
"20551","TSINOPOULOS C",8051
"20552","YAN J",8051
"20553","SOUSA CMP",8051
"20554","HUANG H",8052
"20555","JONG S",8052
"20556","BHIMANI H",8053
"20557","MENTION AL",8053
"20558","BARLATIER PJ",8053
"20559","LEE C",8054
"20560","KOGLER DF",8054
"20561","LEE D",8054
"20562","LAZARENKO Y",8055
"20563","GARAFONOVA O",8055
"20564","GRIGASHKINA S",8055
"20565","VEREZOMSKA I",8055
"20566","PAVLENKO IG",8056
"20567","RUDENKO LL",8056
"20568","VALANTSEVICH AF",8056
"20569","DUFAYS F",8057
"20570","YUSHENG K",8058
"20571","IBRAHIM M",8058
"20572","ALTUGER-GENC G",8059
"20573","ZOGHI B",8059
"20574","STENHOLM D",8060
"20575","CORIN STIG D",8060
"20576","IVANSEN L",8060
"20577","BERGSJ D",8060
"20578","SUDIRMAN I",8061
"20579","SISWANTO J",8061
"20580","MONANG J",8061
"20581","AISHA AN",8061
"20582","PREZ-CAMPDESUER R",8062
"20583","RUIZ-DE LA PEA J",8062
"20584","GARCA-VIDAL G",8062
"20585","SNCHEZ-RODRGUEZ A",8062
"20586","MARTNEZ-VIVAR R",8062
"20587","LIU C",8063
"20588","SAVASTANO M",8064
"20589","BELLINI F",8064
"20590","DASCENZO F",8064
"20591","DE MARCO M",8064
"20592","ETTABAA R",8065
"20593","BOUAMI D",8065
"20594","ELFEZAZI S",8065
"20595","NAZARKO L",8066
"20596","MELNIKAS B",8066
"20597","FLYNN EP",8067
"20598","BACH C",8067
"20599","BABIN P",8068
"20600","GHORASHY A",8068
"20601","CHAN L",8069
"20602","MORGAN I",8069
"20603","SIMON H",8069
"20604","ALSHABANAT F",8069
"20605","OBER D",8069
"20606","GENTRY J",8069
"20607","MIN D",8069
"20608","CAO R",8069
"20609","YALCIN H",8070
"20610","DAIM TU",8070
"20611","DABIC M",8070
"20612","GARCES E",8070
"20613","PENG H",8071
"20614","MATTEI G",8072
"20615","CANETTA L",8072
"20616","SORLINI M",8072
"20617","ALBERTON S",8072
"20618","TITO F",8072
"20619","RANTANEN MM",8073
"20620","HYRYNSALMI S",8073
"20621","HYRYNSALMI SM",8073
"20622","LEONARD E",8074
"20623","DE KOCK IH",8074
"20624","BAM WG",8074
"20625","HERBST TF",8075
"20626","PRETORIUS MW",8075
"20627","HAGHBIN A",8076
"20628","HAMEDI M",8076
"20629","DALIRBOD A",8076
"20630","LOHMULLER B",8077
"20631","PETRIKHIN A",8077
"20632","GUDERGAN G",8078
"20633","MUGGE P",8078
"20634","KWIATKOWSKI A",8078
"20635","ABBU H",8078
"20636","MICHAELIS TL",8078
"20637","KRECHTING D",8078
"20638","ROMERO D",8079
"20639","FLORES M",8079
"20640","HERRERA M",8079
"20641","RESENDEZ H",8079
"20642","LECOSSIER A",8080
"20643","PALLOT M",8080
"20644","CRUBLEAU P",8080
"20645","RICHIR S",8080
"20646","AZEVEDO A",8081
"20647","SOUSA C",8081
"20648","DUARTE N",8081
"20649","PEREIRA C",8081
"20650","SOUESA C",8081
"20651","PERAIRA C",8081
"20652","KURMANOV N",8082
"20653","ALIEV U",8082
"20654","SULEIMENOVA S",8082
"20655","PESTI P",8083
"20656","SUCHERLY S",8083
"20657","EFFENDI N",8083
"20658","CAHYANDITO MF",8083
"20659","LEOPOLD H",8084
"20660","LEITNER KH",8085
"20661","WEBER KM",8085
"20662","PREXL KM",8086
"20663","WARNER KSR",8087
"20664","WGER M",8087
"20665","NURULIN Y",8088
"20666","SKVORTSOVA I",8088
"20667","TUKKEL I",8088
"20668","TORKKELI M",8088
"20669","FOBEL P",8089
"20670","FORGON T",8089
"20671","KLIMENTOV FOBELOV M",8089
"20672","HATCHUEL A",8090
"20673","SEGRESTIN B",8090
"20674","SHASHI S",8091
"20675","CENTOBELLI P",8091
"20676","CERCHIONE R",8091
"20677","SINGH R",8091
"20678","BAINES N",8092
"20679","SMITH HL",8092
"20680","IKVALKO H",8093
"20681","LEMPIL T",8093
"20682","AMANKWAH-AMOAH J",8094
"20683","HINSON RE",8094
"20684","CSPEDES-LORENTE JJ",8095
"20685","MAGN-DAZ A",8095
"20686","MARTNEZ-ROS E",8095
"20687","GUTMANN T",8096
"20688","OLSSON A",8097
"20689","B. PAREDES KM",8097
"20690","JOHANSSON U",8097
"20691","OLANDER ROESE M",8097
"20692","RITZN S",8097
"20693","YAGOLKOVSKIY S",8098
"20694","SAXENA M",8099
"20695","NANDI SK",8099
"20696","MEDENOU D",8100
"20697","FAGBEMI LA",8100
"20698","HOUESSOUVO RC",8100
"20699","JOSSOU TR",8100
"20700","AHOUANDJINOU MH",8100
"20701","PIAGGIO D",8100
"20702","KINNOUEZAN CDA",8100
"20703","MONTEIRO GA",8100
"20704","IDRISSOU MAY",8100
"20705","IADANZA E",8100
"20706","PECCHIA L",8100
